iter	MAPE	RMSE	MAE
1310	0.008243221077	0.1613376927	0.1162757568
1311	0.008241982988	0.1613202005	0.1162582886
1312	0.008241185549	0.161307559	0.1162468447
1313	0.00823787756	0.161262414	0.1162004175
1314	0.008236238635	0.1612336821	0.1161762425
1315	0.008235603412	0.1612195937	0.1161672773
1316	0.008235159129	0.1612079153	0.1161609521
1317	0.008234061988	0.1611938767	0.116144589
1318	0.008231512429	0.1611540427	0.1161071904
1319	0.008229834353	0.1611197162	0.1160838053
1320	0.008228445826	0.1610984693	0.1160635521
1321	0.008227894592	0.1610870972	0.11605591
1322	0.008226074725	0.1610384877	0.1160302526
1323	0.008224572496	0.1610124842	0.1160084115
1324	0.008222429446	0.160982454	0.1159767148
1325	0.008221148388	0.1609616087	0.1159586845
1326	0.008219004436	0.1609127649	0.1159290395
1327	0.008217662378	0.1608958599	0.1159098351
1328	0.008216045186	0.1608738309	0.1158859061
1329	0.008214183613	0.160843937	0.115859851
1330	0.008214099846	0.1608407396	0.1158585753
1331	0.008211584796	0.1608076236	0.1158230278
1332	0.008210763206	0.1607801805	0.1158113735
1333	0.008208630293	0.1607475949	0.1157809237
1334	0.008206489657	0.1607053423	0.115750993
1335	0.008205436061	0.1606729124	0.1157359157
1336	0.008204750875	0.1606423584	0.1157259664
1337	0.008203780014	0.1606193187	0.1157125835
1338	0.008202029045	0.1605961563	0.1156876209
1339	0.008201249732	0.1605818973	0.115676352
1340	0.008199963241	0.1605605785	0.1156572601
1341	0.008198823517	0.1605279068	0.1156410395
1342	0.008197182966	0.1604934217	0.1156167281
1343	0.008196998175	0.1604875739	0.1156139602
1344	0.00819536653	0.1604658786	0.115590762
1345	0.00819421721	0.1604468707	0.1155740968
1346	0.008192313116	0.160409172	0.1155468981
1347	0.008192050255	0.1604013491	0.1155433227
1348	0.00819073834	0.1603742247	0.1155238511
1349	0.008189885188	0.1603513532	0.1155115037
1350	0.008189768453	0.160347091	0.11550981
1351	0.008188736938	0.1603277766	0.1154952477
1352	0.008188525971	0.1603206363	0.1154924106
1353	0.00818693261	0.1602896968	0.1154686582
1354	0.008185700184	0.1602669979	0.1154506206
1355	0.008184325386	0.1602412236	0.1154306443
1356	0.00818403735	0.1602333552	0.1154266861
1357	0.0081828197	0.1602121782	0.1154093676
1358	0.00818095548	0.1601850753	0.1153834005
1359	0.008180429456	0.1601743064	0.1153761027
1360	0.008178807263	0.1601529775	0.1153521721
1361	0.008177800431	0.1601256566	0.1153373205
1362	0.008176498698	0.1601058989	0.1153189276
1363	0.008175656991	0.1600834811	0.1153067467
1364	0.00817368885	0.1600516082	0.1152786895
1365	0.008173020797	0.1600292722	0.1152689912
1366	0.008171758319	0.1600114923	0.1152507012
1367	0.008171260692	0.1599835653	0.1152433382
1368	0.008169068918	0.1599535933	0.1152125324
1369	0.008167126632	0.1599248426	0.1151854303
1370	0.008165526008	0.1599028197	0.1151626611
1371	0.00816544362	0.1598997296	0.1151614076
1372	0.008165057081	0.1598832139	0.1151555305
1373	0.008163796623	0.159864914	0.1151371195
1374	0.008162787582	0.159847429	0.1151221926
1375	0.008161601175	0.1597984602	0.1151052654
1376	0.008160440301	0.1597656807	0.1150889121
1377	0.008159182744	0.1597450104	0.115069835
1378	0.008157062749	0.1597043043	0.1150403736
1379	0.008155403959	0.1596811556	0.115017307
1380	0.00815411324	0.1596373987	0.1149993437
1381	0.008153459938	0.159616288	0.114989442
1382	0.008153378449	0.1596132314	0.1149881996
1383	0.008153314017	0.1596105612	0.1149872188
1384	0.008152120293	0.1595852925	0.1149709236
1385	0.008151736416	0.1595690929	0.1149650857
1386	0.008150490445	0.1595437007	0.1149467584
1387	0.008149405843	0.1595158105	0.1149318712
1388	0.008149049277	0.1595088516	0.114926645
1389	0.008147438881	0.1594879067	0.1149028789
1390	0.008145662152	0.159451916	0.1148777797
1391	0.008144853002	0.1594383821	0.1148659807
1392	0.008143560768	0.1594149015	0.1148469219
1393	0.008143155001	0.1594002678	0.1148406678
1394	0.00814137422	0.1593696543	0.114814259
1395	0.00813922076	0.1593400138	0.1147838167
1396	0.008138343786	0.1593166407	0.1147707811
1397	0.008136455974	0.1592831057	0.1147442142
1398	0.008135418897	0.1592634084	0.1147285765
1399	0.008134373607	0.1592360655	0.1147137275
1400	0.008133252572	0.1592203431	0.1146976081
1401	0.008133061967	0.1592156669	0.1146948253
1402	0.008132392211	0.1592032937	0.1146855105
1403	0.008131674508	0.1591819052	0.1146753722
1404	0.008129650116	0.1591547758	0.1146465283
1405	0.008127695403	0.1591074043	0.1146187389
1406	0.008127066456	0.1590869385	0.1146092001
1407	0.008126695824	0.1590725434	0.1146037156
1408	0.008125100981	0.1590425699	0.114581548
1409	0.008123219997	0.1590139347	0.1145555148
1410	0.008121803925	0.1589806017	0.114535084
1411	0.008119940402	0.1589539652	0.1145076048
1412	0.008119816822	0.1589501779	0.114505806
1413	0.008118835686	0.1589120932	0.1144918783
1414	0.008116950725	0.158886767	0.1144655769
1415	0.008115742381	0.1588554449	0.1144483138
1416	0.008115553459	0.1588508404	0.1144455553
1417	0.008115150221	0.158843155	0.114439785
1418	0.008113176425	0.1588059934	0.1144110202
1419	0.008110848226	0.1587712609	0.1143767146
1420	0.0081086412	0.1587312872	0.1143447626
1421	0.008105958929	0.1586961786	0.1143064956
1422	0.008104995864	0.1586620489	0.1142925206
1423	0.008103801095	0.1586344092	0.1142759916
1424	0.008102502393	0.1586007276	0.1142579846
1425	0.008101875423	0.1585853464	0.1142488115
1426	0.008100945682	0.1585675227	0.1142345696
1427	0.008100641988	0.1585585499	0.1142304801
1428	0.008099156838	0.1585352892	0.1142093414
1429	0.00809854434	0.1585157962	0.114200327
1430	0.008096719167	0.1584702979	0.1141743934
1431	0.008095081254	0.1584219579	0.1141511658
1432	0.008094132237	0.1584031758	0.1141377773
1433	0.008092123934	0.1583770423	0.1141098123
1434	0.008090542121	0.1583522926	0.1140871907
1435	0.00808905759	0.1583212881	0.1140652469
1436	0.008088403736	0.1583030271	0.1140558952
1437	0.008087492971	0.1582778016	0.1140424584
1438	0.008085965482	0.1582518172	0.1140198
1439	0.008085071236	0.1582312328	0.114007523
1440	0.008083911073	0.1582069374	0.1139901379
1441	0.008082425562	0.1581526373	0.1139692946
1442	0.008080655297	0.1581085375	0.1139441318
1443	0.00807935518	0.1580858024	0.113925166
1444	0.008078226688	0.1580616175	0.1139082455
1445	0.008076849623	0.1580395569	0.1138882349
1446	0.008074910606	0.1580056783	0.1138605375
1447	0.00807481131	0.1580024244	0.1138590419
1448	0.008072953725	0.1579738456	0.1138333365
1449	0.008072496158	0.1579613265	0.113826348
1450	0.008071775718	0.1579453857	0.1138160171
1451	0.00807035941	0.1579263128	0.1137962339
1452	0.008069164265	0.1579018218	0.1137786344
1453	0.008067819118	0.1578661842	0.1137597642
1454	0.008067297571	0.1578554446	0.1137522161
1455	0.008066891302	0.1578458781	0.1137465982
1456	0.008066253646	0.1578280958	0.1137374739
1457	0.008065215899	0.1577989785	0.1137230263
1458	0.008064222939	0.1577772219	0.1137093389
1459	0.008061928667	0.1577450149	0.1136754973
1460	0.008060635542	0.1577241438	0.1136569797
1461	0.008059531387	0.1576859215	0.1136409054
1462	0.008057548084	0.1576587087	0.1136124312
1463	0.008055764913	0.1576280976	0.1135878003
1464	0.008054567435	0.1575956376	0.1135711963
1465	0.008053526392	0.1575796582	0.1135558083
1466	0.008052388048	0.157561359	0.1135397075
1467	0.008050080946	0.1575201748	0.1135070216
1468	0.008048937669	0.1575009365	0.1134915368
1469	0.008047395716	0.157467615	0.1134703253
1470	0.008046259466	0.1574367626	0.113454216
1471	0.0080446539	0.1573904626	0.1134320813
1472	0.008044594126	0.1573879705	0.1134311431
1473	0.00804265404	0.1573623262	0.1134029566
1474	0.008041355099	0.1573287978	0.1133839113
1475	0.008040468366	0.1573065122	0.1133716266
1476	0.008040345084	0.1573029261	0.113369845
1477	0.008038979309	0.1572846355	0.1133499635
1478	0.00803837758	0.1572676816	0.1133409881
1479	0.008038012289	0.1572567942	0.1133358912
1480	0.008036318411	0.1572252625	0.1133116176
1481	0.008034700411	0.1571989292	0.1132892462
1482	0.008033888037	0.1571822643	0.1132769141
1483	0.008031932709	0.1571350708	0.1132496432
1484	0.008029936086	0.1571024178	0.1132215669
1485	0.008029309505	0.157082503	0.1132129969
1486	0.008028683523	0.1570640893	0.1132041136
1487	0.008028061655	0.1570436363	0.113195257
1488	0.00802631463	0.1570168906	0.1131711002
1489	0.008025518306	0.1569914932	0.113159966
1490	0.008024700685	0.1569710517	0.1131484295
1491	0.008024517503	0.1569666704	0.1131457538
1492	0.008023106959	0.1569399843	0.1131253809
1493	0.008021801851	0.1569216188	0.1131065781
1494	0.008021463655	0.1569127639	0.1131019858
1495	0.008020128928	0.1568955386	0.1130830089
1496	0.008018799519	0.1568794987	0.1130645532
1497	0.008018105736	0.1568595233	0.1130547797
1498	0.008017224256	0.1568317495	0.1130421977
1499	0.00801541917	0.156797685	0.1130172423
1500	0.008014510402	0.1567767467	0.1130036996
1501	0.008013804715	0.1567651934	0.1129935077
1502	0.008013628108	0.1567608651	0.1129908911
1503	0.008013446904	0.1567565811	0.1129882462
1504	0.008012081027	0.1567333939	0.1129692162
1505	0.008011196579	0.1567093334	0.1129561852
1506	0.00800941891	0.1566572154	0.1129313596
1507	0.008008707864	0.1566313033	0.1129216093
1508	0.008007831554	0.1566140204	0.1129079871
1509	0.008007497923	0.1566053846	0.1129034579
1510	0.008007351594	0.1566016561	0.1129013353
1511	0.008005960256	0.1565767649	0.1128815581
1512	0.008005534917	0.1565636578	0.1128753462
1513	0.008004917917	0.1565409953	0.1128661004
1514	0.008003326536	0.1564999483	0.1128434634
1515	0.008002099813	0.15647257	0.1128258924
1516	0.008001023745	0.156453188	0.1128107155
1517	0.007999633945	0.156420006	0.1127913022
1518	0.007998788708	0.156394252	0.1127788019
1519	0.00799711738	0.1563700137	0.1127543427
1520	0.007996868205	0.1563646525	0.1127506924
1521	0.007995983973	0.1563405396	0.112738093
1522	0.007994165799	0.1563147901	0.1127123882
1523	0.007992494749	0.156273387	0.1126885257
1524	0.007990611685	0.1562413504	0.1126618842
1525	0.007989938736	0.1562303856	0.1126523991
1526	0.007988938238	0.156205138	0.1126385495
1527	0.007988330808	0.1561831781	0.1126294468
1528	0.007987636876	0.1561575074	0.1126198255
1529	0.007987306297	0.1561511876	0.112615126
1530	0.007986660183	0.1561415736	0.112605453
1531	0.007986217339	0.1561269313	0.1125987386
1532	0.007984344573	0.1560933381	0.1125716384
1533	0.007983577702	0.156072359	0.1125609521
1534	0.007983495445	0.1560697011	0.1125596594
1535	0.007982568644	0.1560469121	0.1125459492
1536	0.007981159813	0.1560182104	0.1125254443
1537	0.007980186404	0.1559897926	0.1125118094
1538	0.007978899301	0.1559658512	0.1124926627
1539	0.007978010458	0.1559297879	0.112479878
1540	0.007976977914	0.1559006406	0.112465425
1541	0.007975586063	0.1558765063	0.1124462309
1542	0.007974849757	0.1558606484	0.1124357323
1543	0.007974259665	0.1558493678	0.1124272846
1544	0.007972543424	0.1558235188	0.1124015776
1545	0.007971795975	0.1558068019	0.1123904706
1546	0.007970217265	0.1557799999	0.112367378
1547	0.007970159251	0.1557776558	0.1123664695
1548	0.007968948118	0.1557582292	0.1123494491
1549	0.007968107635	0.1557309649	0.1123378935
1550	0.007966944514	0.1557133543	0.1123216681
1551	0.007965487452	0.1556718183	0.1123005591
1552	0.007964802577	0.1556553298	0.1122908601
1553	0.007964744863	0.1556530095	0.1122899564
1554	0.007962415167	0.1556219583	0.1122566796
1555	0.007962090124	0.1556158238	0.1122520598
1556	0.007961541701	0.1555992096	0.1122439955
1557	0.007960500928	0.1555717787	0.1122298581
1558	0.007959557335	0.1555545229	0.1122154502
1559	0.007958473056	0.1555255127	0.1122000434
1560	0.007957329288	0.155504729	0.1121843007
1561	0.007956244197	0.1554828343	0.1121675096
1562	0.007954728037	0.1554583029	0.1121464343
1563	0.007953261023	0.1554256069	0.1121254084
1564	0.007952884688	0.1554156088	0.112120381
1565	0.007951212838	0.1553908286	0.1120951616
1566	0.007949611595	0.1553514715	0.1120723165
1567	0.007948089579	0.1553245523	0.1120507632
1568	0.00794750974	0.1553060496	0.1120419896
1569	0.007946126735	0.1552832326	0.1120223663
1570	0.007945850089	0.155276732	0.1120186164
1571	0.007945342982	0.1552671602	0.1120113857
1572	0.007943926756	0.155249054	0.1119907417
1573	0.007943869555	0.1552467814	0.1119898473
1574	0.007943194536	0.1552308879	0.1119800525
1575	0.007941796965	0.1551907781	0.1119598105
1576	0.007940425967	0.1551691522	0.1119396888
1577	0.007939484548	0.1551492942	0.1119265086
1578	0.007938068698	0.155117485	0.1119062104
1579	0.00793744103	0.1551084804	0.1118968839
1580	0.007936377115	0.1550927255	0.1118820925
1581	0.00793562258	0.1550693705	0.1118709894
1582	0.007933018951	0.1550331684	0.1118340729
1583	0.007931523656	0.1550121252	0.1118126095
1584	0.007930239533	0.1549930799	0.1117945175
1585	0.007929131912	0.1549715995	0.1117781567
1586	0.007929074819	0.1549693468	0.1117772652
1587	0.007927481859	0.1549160095	0.1117548935
1588	0.007925797514	0.1548658807	0.1117314417
1589	0.00792574069	0.1548636441	0.1117305542
1590	0.007925171738	0.1548511873	0.1117222359
1591	0.007924306339	0.1548286271	0.1117101113
1592	0.007922969612	0.1548013599	0.1116913431
1593	0.007921641721	0.1547808253	0.1116720178
1594	0.0079203989	0.1547634487	0.1116543391
1595	0.007919367888	0.1547395385	0.1116397872
1596	0.007917944815	0.1546949931	0.1116195467
1597	0.007917340788	0.1546751152	0.1116111274
1598	0.007916680937	0.154655121	0.1116010691
1599	0.007915336047	0.1546365537	0.1115819559
1600	0.007914143684	0.1545964676	0.1115653089
1601	0.007912634873	0.1545708727	0.1115439231
1602	0.007911910667	0.1545564877	0.1115332435
1603	0.007911185585	0.1545338995	0.1115227364
1604	0.007909143863	0.1545052998	0.1114936671
1605	0.007908330277	0.1544896149	0.1114818605
1606	0.007907589275	0.1544664309	0.1114709202
1607	0.007907219708	0.1544567635	0.1114659844
1608	0.007905943677	0.1544284394	0.1114478196
1609	0.007905150826	0.1544088716	0.11143663
1610	0.007904478057	0.1543898905	0.111427135
1611	0.007903571119	0.1543659093	0.1114143656
1612	0.007903515187	0.1543637212	0.1114134911
1613	0.007902366012	0.154344041	0.1113973639
1614	0.007901389604	0.1543276745	0.1113839004
1615	0.007901193285	0.1543228119	0.1113812381
1616	0.007900060596	0.1542966738	0.1113650598
1617	0.00789933094	0.1542873398	0.1113543728
1618	0.007898967687	0.1542779674	0.111349522
1619	0.00789826204	0.1542600226	0.1113392455
1620	0.007897476	0.1542420587	0.111328239
1621	0.007897099675	0.1542339967	0.1113227113
1622	0.007897042081	0.1542318438	0.1113218412
1623	0.007895314638	0.1542017151	0.1112973418
1624	0.007894001808	0.1541816627	0.1112782257
1625	0.007893253957	0.154160282	0.1112669124
1626	0.007892473752	0.154143566	0.1112550831
1627	0.0078914974	0.1541178428	0.1112403538
1628	0.007890982667	0.1541033966	0.1112327001
1629	0.007889507176	0.1540825101	0.1112111171
1630	0.007888453888	0.1540684992	0.1111962876
1631	0.007886686026	0.1540367365	0.1111707193
1632	0.007885769872	0.1540107612	0.1111577488
1633	0.007884841591	0.1539945327	0.1111440948
1634	0.007883707443	0.1539705724	0.1111273024
1635	0.00788332446	0.153957269	0.1111218866
1636	0.007882700016	0.1539425192	0.1111125026
1637	0.007882251108	0.1539249071	0.1111061919
1638	0.007881535533	0.1539061333	0.1110963016
1639	0.007881011285	0.1538956869	0.1110889022
1640	0.007879800013	0.1538672319	0.1110715113
1641	0.007879249193	0.153852903	0.1110633516
1642	0.007878005639	0.1538266874	0.1110459169
1643	0.007877531014	0.1538155002	0.1110392846
1644	0.00787602556	0.1537862849	0.111017755
1645	0.007874755837	0.1537617127	0.1109998581
1646	0.007874555311	0.1537571032	0.1109970355
1647	0.007874160914	0.153739818	0.1109915584
1648	0.007873265687	0.1537103483	0.1109783691
1649	0.00787220522	0.1536848093	0.1109626567
1650	0.007871768331	0.1536676655	0.1109565712
1651	0.007870452561	0.1536326734	0.1109378914
1652	0.007869845319	0.1536243901	0.1109288973
1653	0.007868143307	0.1535890524	0.1109049325
1654	0.007866876279	0.1535427476	0.110887131
1655	0.007865111469	0.1535092338	0.1108622916
1656	0.007863832566	0.1534757678	0.1108441307
1657	0.007862195761	0.153449456	0.1108210001
1658	0.007860999063	0.1534126147	0.1108044214
1659	0.007860597699	0.1534038225	0.1107987397
1660	0.007859685792	0.1533812994	0.1107852499
1661	0.007858198348	0.1533593652	0.1107641632
1662	0.007856410568	0.1533363766	0.1107377988
1663	0.007856355813	0.1533342723	0.1107369427
1664	0.007855814615	0.1533216675	0.1107292897
1665	0.007854943326	0.1533068925	0.1107170876
1666	0.007854549367	0.1532911906	0.1107116089
1667	0.007854432639	0.1532880737	0.1107099514
1668	0.007853020892	0.1532606056	0.1106904523
1669	0.007851928457	0.1532380271	0.1106740759
1670	0.007850072595	0.1532077478	0.110646905
1671	0.007849062902	0.1531905755	0.1106328006
1672	0.007848880474	0.153185677	0.1106302241
1673	0.007848376264	0.1531688372	0.1106227473
1674	0.007847938256	0.1531575354	0.1106164274
1675	0.007847883781	0.153155459	0.110615576
1676	0.00784596827	0.153128099	0.1105884118
1677	0.007845412377	0.153113361	0.110580518
1678	0.007845162497	0.1531074089	0.1105770568
1679	0.007844597218	0.1530891793	0.1105691829
1680	0.00784411255	0.1530821546	0.1105620195
1681	0.007843076345	0.1530675394	0.1105470162
1682	0.007841957111	0.153050917	0.1105314824
1683	0.007840598804	0.1530212513	0.1105119724
1684	0.007839736905	0.1530070437	0.1104997834
1685	0.007839214258	0.1529914937	0.1104918135
1686	0.007837909628	0.1529738484	0.1104721386
1687	0.007837429938	0.1529480807	0.110465268
1688	0.007836944585	0.152932229	0.110458026
1689	0.007835565793	0.152909193	0.1104386066
1690	0.007835127854	0.1528923613	0.1104324504
1691	0.007835022143	0.1528891412	0.1104309193
1692	0.007833968541	0.1528607841	0.1104159666
1693	0.007832869454	0.1528282694	0.1103997991
1694	0.007832813518	0.152826222	0.1103989537
1695	0.007831507688	0.1528032842	0.1103801518
1696	0.007831423238	0.1528003559	0.110378972
1697	0.007830966165	0.1527871968	0.110372375
1698	0.007830195935	0.1527724456	0.1103611331
1699	0.007828855665	0.1527337195	0.1103427638
1700	0.007827668004	0.1527018407	0.1103259191
1701	0.007826623052	0.1526858117	0.1103112481
1702	0.00782563518	0.1526700835	0.1102975626
1703	0.007825487292	0.1526660087	0.1102954195
1704	0.007824724294	0.1526491463	0.1102848667
1705	0.007823752958	0.1526344744	0.1102713056
1706	0.007823126617	0.1526184217	0.1102618435
1707	0.007822567716	0.1526002614	0.1102541689
1708	0.007821341338	0.1525772678	0.1102364792
1709	0.007820218259	0.1525561543	0.1102206164
1710	0.007819369476	0.152534913	0.1102083464
1711	0.00781866935	0.1525152763	0.1101979111
1712	0.007817530934	0.152479018	0.1101818247
1713	0.007816106569	0.1524512822	0.1101604623
1714	0.007815554726	0.152433748	0.1101527784
1715	0.007814429673	0.1524196906	0.1101371406
1716	0.00781336432	0.1523972744	0.1101213577
1717	0.007811913439	0.1523672974	0.1101003474
1718	0.007811621962	0.1523609916	0.110096149
1719	0.007810755347	0.1523383195	0.1100839073
1720	0.007810001066	0.1523284703	0.1100728537
1721	0.007808772976	0.1523065258	0.1100551709
1722	0.007807602538	0.1522918809	0.1100385071
1723	0.007807010087	0.152269946	0.1100304117
1724	0.007806834357	0.1522654253	0.1100279304
1725	0.007806238838	0.1522562241	0.1100194002
1726	0.007804760412	0.1522347143	0.1099986706
1727	0.007804199994	0.1522231108	0.1099908015
1728	0.007803780526	0.1522069596	0.1099849579
1729	0.00780267597	0.1521808933	0.1099691696
1730	0.007801785672	0.1521635803	0.1099561213
1731	0.007800667149	0.1521279196	0.1099405237
1732	0.007799440812	0.1521030032	0.1099230171
1733	0.007798485633	0.1520823238	0.1099092643
1734	0.007797769148	0.1520673446	0.1098985404
1735	0.007797286327	0.1520578961	0.1098912524
1736	0.007796381271	0.1520368231	0.1098784408
1737	0.007795513356	0.1520212163	0.1098664191
1738	0.007794525083	0.1520020772	0.1098526611
1739	0.007793487786	0.1519806517	0.1098370991
1740	0.007792355407	0.151958943	0.109820507
1741	0.007790458328	0.1519186279	0.1097940316
1742	0.007789304985	0.151901803	0.1097779609
1743	0.007787818555	0.151883112	0.1097570671
1744	0.007787572183	0.1518711199	0.1097535087
1745	0.007786553316	0.1518501302	0.1097382184
1746	0.007785075169	0.151827761	0.1097172979
1747	0.007783764757	0.1518042728	0.1096977641
1748	0.00778278581	0.1517808192	0.1096834549
1749	0.007781801656	0.1517637841	0.1096700523
1750	0.007781501428	0.1517569184	0.1096657383
1751	0.007781035199	0.1517460459	0.1096589698
1752	0.00778050059	0.1517291257	0.1096515253
1753	0.007780229955	0.1517200159	0.1096475775
1754	0.007779491373	0.1517019601	0.1096363009
1755	0.00777859375	0.1516807279	0.1096234239
1756	0.007777849483	0.1516579833	0.1096133344
1757	0.007776208909	0.1516350414	0.1095899271
1758	0.007774051931	0.1516027836	0.1095600423
1759	0.007772766587	0.1515746761	0.1095415787
1760	0.00777114077	0.1515470895	0.1095188873
1761	0.007770160607	0.1515208001	0.1095049259
1762	0.007768989643	0.1515039228	0.1094881603
1763	0.007768217581	0.1514720637	0.1094770355
1764	0.007767210164	0.1514472512	0.1094625222
1765	0.00776564473	0.151409235	0.1094399994
1766	0.007765127773	0.1513972844	0.109432785
1767	0.007764815304	0.1513841697	0.1094282856
1768	0.007763279569	0.1513596636	0.1094065167
1769	0.00776237663	0.1513374304	0.1093937543
1770	0.007761636508	0.1513110713	0.1093829978
1771	0.007760805975	0.151289788	0.1093706255
1772	0.007759198507	0.1512676481	0.109347684
1773	0.007758712665	0.1512566152	0.109340678
1774	0.007757364785	0.1512374473	0.1093217184
1775	0.007756242113	0.1512166922	0.1093047276
1776	0.007754383538	0.151190819	0.1092782444
1777	0.007753446561	0.1511661708	0.1092646839
1778	0.007752232922	0.1511506953	0.1092468137
1779	0.007751132675	0.1511220734	0.1092316417
1780	0.00774999933	0.1510953598	0.1092153302
1781	0.007749338629	0.1510759901	0.1092053487
1782	0.007748114614	0.1510518753	0.1091875759
1783	0.007747036899	0.1510174973	0.1091723854
1784	0.007746771629	0.1510086171	0.1091685219
1785	0.007746561439	0.1509999086	0.1091654673
1786	0.007745541549	0.1509784892	0.109150362
1787	0.007744824239	0.1509673032	0.1091397264
1788	0.007743352966	0.1509441291	0.1091192663
1789	0.007741721271	0.1509226508	0.1090952586
1790	0.007741549795	0.1509183227	0.1090928371
1791	0.007741002387	0.1509013383	0.1090845593
1792	0.007739651272	0.1508765991	0.1090658803
1793	0.00773881236	0.1508442699	0.1090539956
1794	0.007738759549	0.1508422926	0.1090531706
1795	0.007737577998	0.1508145399	0.1090363045
1796	0.007736732518	0.1508033438	0.1090244626
1797	0.007736593307	0.1507999074	0.1090224461
1798	0.007734891762	0.1507747259	0.1089982009
1799	0.007734298307	0.1507583806	0.1089901049
1800	0.007733018554	0.1507401619	0.1089719721
1801	0.00773261017	0.1507244161	0.1089662354
1802	0.007731315691	0.1507055312	0.1089477995
1803	0.007730841587	0.1506906422	0.1089407849
1804	0.007730530027	0.1506848939	0.1089364253
1805	0.007729567341	0.1506617868	0.1089231166
1806	0.007728630323	0.1506425877	0.1089102884
1807	0.007727527032	0.150626017	0.1088941292
1808	0.007726490874	0.1505982249	0.1088798766
1809	0.00772532387	0.1505768225	0.1088631271
1810	0.007724201691	0.1505595961	0.1088476418
1811	0.007723139858	0.1505344935	0.1088322751
1812	0.00772179858	0.150499367	0.1088133265
1813	0.007720540005	0.1504768438	0.1087945499
1814	0.007720092373	0.15046102	0.1087880949
1815	0.007719141611	0.1504384884	0.1087749558
1816	0.0077177812	0.1504040449	0.1087559585
1817	0.007716738257	0.1503873228	0.108740181
1818	0.007715965082	0.1503762743	0.1087286119
1819	0.007714716148	0.1503586058	0.1087110838
1820	0.007713075371	0.1503377483	0.108687656
1821	0.00771158317	0.1503024907	0.1086668497
1822	0.007710943682	0.1502862262	0.1086575525
1823	0.007710004491	0.1502608958	0.1086446807
1824	0.007709667709	0.1502500521	0.1086396944
1825	0.00770961285	0.1502480854	0.1086388684
1826	0.007708548189	0.1502187957	0.1086234293
1827	0.007708075915	0.1502012234	0.1086169474
1828	0.007707580844	0.1501892461	0.1086099163
1829	0.00770613065	0.1501584025	0.1085894712
1830	0.007706077766	0.1501564444	0.1085886472
1831	0.007705270936	0.1501248883	0.1085772029
1832	0.007704811671	0.1501150478	0.1085704976
1833	0.00770442028	0.150106558	0.1085647713
1834	0.007703365441	0.1500916862	0.1085496701
1835	0.007702610689	0.1500618842	0.1085389989
1836	0.007701952542	0.1500485028	0.1085292601
1837	0.007700671045	0.1500226582	0.1085114637
1838	0.007699803712	0.150009824	0.1084988346
1839	0.007698148594	0.1499893816	0.1084750214
1840	0.007696984569	0.1499711523	0.1084576267
1841	0.007695641763	0.1499249605	0.108439085
1842	0.007695101721	0.1499099649	0.1084314298
1843	0.007694206863	0.1498869482	0.1084183333
1844	0.00769350012	0.1498639628	0.1084085357
1845	0.007693446006	0.1498620243	0.108407719
1846	0.007692496513	0.1498439401	0.1083938503
1847	0.007692149417	0.1498362479	0.1083889686
1848	0.0076911734	0.1498162138	0.1083748706
1849	0.007690109642	0.1497997805	0.1083599421
1850	0.007689444688	0.1497794062	0.1083500587
1851	0.007688739946	0.1497670486	0.1083401355
1852	0.007688226722	0.1497507225	0.1083323308
1853	0.007687001805	0.1497116027	0.1083149053
1854	0.007686775006	0.1497050773	0.1083114912
1855	0.007685350447	0.1496861364	0.1082906933
1856	0.007683749793	0.1496643322	0.1082680538
1857	0.007682867628	0.1496412485	0.1082553057
1858	0.007682731085	0.1496379212	0.1082533274
1859	0.007681768609	0.1496233312	0.1082399498
1860	0.007681265591	0.1496072748	0.1082322932
1861	0.007680068253	0.1495687608	0.1082152615
1862	0.007679984491	0.149566249	0.1082139821
1863	0.007679363135	0.1495539401	0.1082054123
1864	0.007678468094	0.1495369064	0.1081925022
1865	0.007677442292	0.1495188361	0.1081776256
1866	0.007676894971	0.1495029815	0.1081700345
1867	0.007676843554	0.1495010887	0.1081692298
1868	0.007676790516	0.1494992093	0.1081684278
1869	0.0076756245	0.1494821345	0.1081516256
1870	0.007673990978	0.1494426597	0.1081280651
1871	0.007673518808	0.1494299043	0.1081213246
1872	0.007673015464	0.1494200796	0.1081141628
1873	0.007671122577	0.1493922482	0.1080877403
1874	0.007670275713	0.1493632702	0.1080756864
1875	0.007669111705	0.1493439904	0.1080591523
1876	0.0076678314	0.1493243285	0.1080404436
1877	0.007666376635	0.1492984381	0.1080192629
1878	0.00766552236	0.1492834514	0.1080065039
1879	0.007664587489	0.1492587821	0.1079931827
1880	0.007662439591	0.1492256691	0.1079624786
1881	0.007662310538	0.1492219855	0.1079606843
1882	0.007661699542	0.1492096519	0.1079513585
1883	0.007661162572	0.1491971188	0.1079437738
1884	0.007660278904	0.1491659254	0.1079309756
1885	0.007659965063	0.1491595586	0.1079263939
1886	0.007659481167	0.1491493628	0.1079193075
1887	0.007658584404	0.1491340811	0.1079062582
1888	0.007657931749	0.1491202902	0.1078963396
1889	0.007657581345	0.1491135254	0.1078911669
1890	0.007655974574	0.1490750397	0.1078679917
1891	0.00765494387	0.1490593521	0.1078530056
1892	0.007654280367	0.1490423279	0.1078430591
1893	0.007653814153	0.1490343535	0.1078364598
1894	0.00765294972	0.1490202298	0.1078243229
1895	0.007652223532	0.1490080098	0.1078141236
1896	0.007650801109	0.1489842596	0.1077939415
